source_path,source_file,content_path,content_size,is_dir,note,detected_ts_tokens
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Editable_TS_Supplemental_Figures.docx,2278488.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/ERIB-RVS_Invention_Narrative_Record.docx,37505.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Ethics of Argumentation - AI Patent Defense.docx,37619.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Examiner Rebuttal Letter - Ethics Based Template.docx,37696.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Examiner Rebuttal Letter - Expanded Ethics.docx,38441.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit A - Patent and Copyright Filings.docx,37023.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit A Adaptive Self-Inventory and Reflective Identity Calibration.docx,37599.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit B Boundary Rebuilding and Energy Preservation Protocol.docx,37521.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit C Conflict De-escalation and Tone Recovery System.docx,37600.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit D Disappointment Reframing and Expectation Repair Module.docx,37531.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit E Emotional Literacy and Nonverbal Expression Engine.docx,37521.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit F Forgiveness Simulation and Moral Repair Engine.docx,37504.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit G Grief Navigation and Emotional Holding Simulation.docx,37566.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit H Habit Loop Interruption and Intention Reset System.docx,37546.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit I Internal Conflict Resolution and Values Arbitration Engine.docx,37530.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit K Kindness Based Behavioral Redirection System.docx,37616.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit L Listening Rituals and Internal Voice Differentiation.docx,37643.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit M Memory Anchors and Symbolic Meaning Recovery.docx,37652.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit N Narrative Reconstruction and Meaning Remapping Engine.docx,37636.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit O Observation Based Emotional Tracking and Feedback Loop.docx,37618.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit P Personalized Value Anchoring and Daily Reorientation.docx,37610.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit Q Quiet Reset Modules for Emotional and Cognitive Fatigue.docx,37632.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit R Relapse Risk Reflection and Emergency Insight Pathways.docx,37713.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit RR - Experiential Clinical Note Bank.docx,38013.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit S Self Reflection Rituals for Emotional Accountability.docx,37595.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit SS - Spontaneous Diagnostic Specifier Notes.docx,39045.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/ExhibitAA_DocEngine.docx,37597.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibits_RR2_to_RR5_Transcribed_Foundational_Notes.docx,37999.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/ExhibitZ_README.docx,37412.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_AC_Expanded_Virtual_Therapy_Scenarios.docx,37397.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_AC_Expanded_Virtual_Therapy_Scenarios.pdf,7012.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_AC_Expanded_Virtual_Therapy_Scenariosa.docx,37397.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_F_Checkbox_Addendum.docx,37318.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_G_Child_VSC_Formal.docx,37419.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_G_Child_VSC_Narrative.docx,37437.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_H_MHVA_Language_Engine_Cover.docx,37416.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_I_VCP_Customization_Engine_Cover.docx,37373.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_I_VCP_Customization_Narrative.docx,37825.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_I_VCP_Customization_Table.pdf,23842.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_I_VCP_Customization_Table.xlsx,7173.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_J_Consent_Enforcement_Narrative.docx,37748.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_J_Consent_Framework_Cover.docx,37245.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_J_Consent_Index_and_Tiers.pdf,20612.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_J_Consent_Index_and_Tiers.xlsx,6639.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_K_Emergency_Intervention_Cover.docx,37363.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_K_Emergency_Intervention_Narrative.docx,38110.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_LB_Platform_Behavioral_Differentiation_TS.docx,37860.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_L_Cloud_Storage_and_Security_Cover.docx,37241.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_L_Cloud_Storage_and_Security_Narrative.docx,37799.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_M_Institutional_Integration_Cover.docx,37286.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_M_Institutional_Integration_Narrative.docx,38113.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_N_Therapeutic_Modality_Mapping_Cover.docx,37260.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_N_Therapeutic_Modality_Mapping_Narrative.docx,38085.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_O_Dynamic_Personalization_Narrative.docx,38182.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_P_EULA_Cover.docx,37207.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_P_EULA_Narrative.docx,37900.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_Q_Audit_Trail_Cover.docx,37243.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_Q_Audit_Trail_Narrative.docx,37902.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_RR_Relapse_and_Relationship_Recovery_Simulations.docx,37930.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_R_Clinical_Summary_Cover.docx,37196.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_R_Clinical_Summary_Narrative.docx,37966.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_S_IP_Markers_Cover.docx,37204.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_S_IP_Markers_Narrative.docx,38063.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_TT_Linkage_Summary.docx,37718.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_T_Utilization_Documentation_Cover.docx,37184.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_T_Utilization_Documentation_Narrative.docx,38244.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_U_Recovery_Grounding_Rituals_and_Stabilization_Toolkit.docx,37657.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_U_Vision_Statement_Consciousness_Driven_Therapy.docx,37383.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_V_Founder_Rationale_and_Diagnostic_Observations.docx,37731.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_V_Virtual_Moral_Compass_and_Inner_Dialogue_Engine.docx,37747.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_W_One_Touch_Recovery_Reconnection_Protocols.docx,37674.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_W_Spiritual_Integration_Protocol.docx,37748.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_X_Simulated_Inventory_and_Moral_Alignment_Engine.docx,37721.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_Y_Recovery_Emotional_Trigger_Loop_Simulations.docx,37868.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_Y_Triangulation_Overview_TradeSecret.docx,38148.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_ZZZ_Reference_Paragraph.docx,37032.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Exhibit_Z_Equanimity_and_Identity_Recovery_Simulations.docx,37724.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Expanded Manifest - Supplemental Exhibits - Patent 3 Filing.docx,37909.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Figure for Patent # 4.pdf,88283.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Figure for patent # 4a.pdf,105173.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Figure_Manifest_Only.docx,37916.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Fig_TS01_Cross_Tier_Simulation_Mapping.png,91730.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File Jun 03 2025, 11 12 05 PM",360.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File Jun 09 2025, 3 34 22 AM",200.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File Jun 28 2025, 7 56 42 PM",202.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 04 2025, 3 26 30 PM",183.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 29 2025, 8 17 29 AM",183.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 29 2025, 8 23 14 AM",183.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 29 2025, 8 27 46 AM",183.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 29 2025, 8 47 12 AM",191.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 30 2025, 12 50 12 AM",205.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,"TS A/VSC_Categorized_IP (1)/Unclassified/General/File May 30 2025, 12 50 26 AM",192.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Final Submission Manifest - VSC Patent.docx,37467.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Final_Supplemental_Exhibits_Audit_List.docx,37264.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Final_Supplemental_Submission_Checklist.docx,37251.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Fuller_Inspired_Therapeutic_Pod_VSC_Concept.docx,37984.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Full_Patent_Audit_Report_Reviewer_Simulation.docx,37485.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Full_Pre_Revision_Narrative_Copyright_Record.docx,37695.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Full_VSC_Corrections_Business_Plan.docx,37535.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Glossary_of_Proprietary_Terms_and_Trade_Secrets.docx,37898.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Glossary_of_Proprietary_Terms_VSC_Patent.docx,38011.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Holographic VSC Conceptual Vision.docx,37820.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Holographic_Projection_Simulation.docx,37154.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Hybrid_TS_Modules_NLP_Behavioral_Merged.docx,38593.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/index.html,289.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/InformationDisclosureStatement.docx,36872.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Intrinsic Projection VSC.pdf,47596.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 1 Virtual Mentor Scenarios.docx,37686.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 1 Virtual Mentor Scenarios.pdf,2544.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 3 Recovery Trigger Mapping.docx,37782.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 4 Spiritual Filter Matrix.docx,37667.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 5 Anonymous Recovery Session Layer.docx,37657.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 7 Virtual Spiritual Mentor Creator.docx,37842.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 7 Virtual Spiritual Mentor Creator.pdf,2813.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE 8 Reverse Activation Input Grid.docx,37805.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/INTROSPECTIVE Split Manifest for USPTO and DVD.docx,37258.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Introspective_Manifest_Trade_Secret_Items.docx,37052.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Assignment to DM ENT.pdf,132492.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Continuity Map Patent 19230082.docx,37783.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Continuity Map Patent 19238416 Revised.docx,37748.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Continuity Map Revised – Inventor Credentials Amended.docx,37940.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Decision Log - Virtual Clinician Refocus - May 30 2025.docx,38238.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Trust Amendment and Legacy Planning – David Manning.docx,37777.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Trust Assignment New 2025.docx,37387.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP Trust Assignment Revised 2025.docx,37387.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP-Safe_Terminology_Framework.docx,37568.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IPAssignment_Nonprofit.docx,36776.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Assignment_and_Licensing_Strategy_David_Manning.docx,37787.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Assignment_to_Trust_Compact_OnePage.docx,38215.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Assignment_to_Trust_Updated.docx,37833.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Breadcrumb_Capture_Manifest.docx,123353.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Management_Agreement_Dave_Manning_Trust_and_LLC.docx,38247.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Narratives_Together_We_Grow.docx,37974.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Trust_Addendum_Simulated_MHC.docx,36896.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Trust_Agreement_Dave_Manning.docx,37970.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Trust_Agreement_DME_as_Trustee.docx,37230.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/IP_Trust_Assignment_Revised_Both_Provisionals.docx,37587.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/June 9 Morning Development Summary.docx,37855.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/JuvenileJustice_Triangulation_Simulation.docx,38029.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Legal_Strategic_Research_Dossier_VSC_Patents.docx,38107.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/License_Agreement_TogetherWeGrow.docx,37183.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Limited_License_Agreement_DME_TWGI.docx,38225.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Manifest - Supplemental Exhibits - Patent 3 Filing.docx,37639.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Manifest – Nonprovisional Submission.docx,37187.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Manifest – VSC Documentation System.docx,37206.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Manifest_Addendum_TS_Figure_Crosswalk.docx,37416.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index after patent 3 revision Revised.docx,37525.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index FINAL Full Versions All Four Patents.docx,38633.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index Four Patents.docx,38072.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index FULL Revised.docx,37525.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index FULL.docx,37838.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index FULL.xlsx,6806.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master Claims Relationship Index Revised.docx,37807.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master_Clinician_Notes_Archive.docx,37413.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master_Exhibit_Manifest.docx,37452.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Master_Manifest_Submission.docx,37030.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/MHVA_Proprietary_Nomenclature_Framework_Complete.docx,40399.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/MHVA_Proprietary_Nomenclature_Framework_Expanded.docx,38394.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/MHVA_Proprietary_Nomenclature_Framework_Full.docx,39146.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/MHVA_Proprietary_Nomenclature_Framework_Skeletal.docx,37662.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Micro Entity Certification - SB15A.docx,37116.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Micro_Entity_Certification_PTO_SB_15A_Manning.docx,37263.0,False,,TS A
/mnt/data/TS A.zip,TS A.zip,TS A/VSC_Categorized_IP (1)/Unclassified/General/Micro_Entity_Refund_Request_63793005.docx,37282.0,False,,TS A
